PPN,Person,Position,Keywords,Document support,Thesis,Label
262069482,Louiguy,3,[musique],['tdi'],FALSE,230
262069482,Jean Servais,5,[acteurs],['tdi'],FALSE,5
262069482,Pierre Mondy,5,[acteurs],['tdi'],FALSE,5
262069482,Claude Laydu,5,[acteurs],['tdi'],FALSE,5
262068680,Éric Liberge,0,[],"['txt', 'sti']",FALSE,440
262069520,Kyungran Choi,1,[Traduit],['txt'],FALSE,730
262069520,Pierre Bisiou,1,[Traduit],['txt'],FALSE,730
262069326,Pierre Taranzano,3,"[dessin, story]","['txt', 'sti']",FALSE,440
262068176,Christophe Monthieux,1,[mus.],['tdi'],FALSE,230
262067633,Mathieu Bertrand,1,[dessin],"['txt', 'sti']",FALSE,440
262067420,Michael Menzel,1,[],"['tdf', 'sti']",FALSE,440
262067943,Lucile Combreau,0,[coordonné],['txt'],FALSE,651
262067943,Lucie Leszez,0,[coordonné],['txt'],FALSE,651
262067943,Mariya Nikiforova,0,[coordonné],['txt'],FALSE,651
262067099,Cécile Conan-Fillatre,1,[commissaires-priseurs],"['txt', 'sti']",FALSE,65
262067099,Maylis Dubrez,1,[commissaires-priseurs],"['txt', 'sti']",FALSE,65
262067099,Christophe Belleville,1,[commissaires-priseurs],"['txt', 'sti']",FALSE,65
262067099,Alain Ajasse,2,[expert],"['txt', 'sti']",FALSE,365
262066807,Gérard Guerrier,1,[traduit],['txt'],FALSE,730
262066785,Liza Zamyslova,0,[réal.],['tdi'],FALSE,300
262066785,Vladimir Vasak,0,[réal.],['tdi'],FALSE,300
262066785,Florence Touly,0,[réal.],['tdi'],FALSE,300
262065452,Iris de Moüy,1,[dessins],"['txt', 'sti']",FALSE,440
262065274,Jean Pierre,1,[ill.],"['txt', 'sti']",FALSE,440
262065568,Rémi Delescluse,0,[réal.],['tdi'],FALSE,300
26206524X,Anna Górska,1,[responsable de la vente],"['txt', 'sti']",FALSE,65
26206524X,Nicolas Romand,2,[experts],"['txt', 'sti']",FALSE,365
26206524X,Amélie Marcilhac,2,[experts],"['txt', 'sti']",FALSE,365
262064537,Sarah Dekkiche,0,[sous la direction],['txt'],FALSE,651
262064537,Hasni Abidi,0,[sous la direction],['txt'],FALSE,651
262065169,Claire Déléry,0,[sous la direction],"['txt', 'sti']",FALSE,651
262065169,Huei-Chung,0,[sous la direction],"['txt', 'sti']",FALSE,651
262064545,Max Lewko,0,[],"['txt', 'sti']",FALSE,440
262064332,Béla Bagota,0,[réal.],['tdi'],FALSE,300
262064332,Albert Márkos,1,[mus.],['tdi'],FALSE,230
262064332,Csaba Krisztik,2,[act.],['tdi'],FALSE,5
262064332,András Hatházi,2,[act.],['tdi'],FALSE,5
262064332,Tollas Gábor,2,[act.],['tdi'],FALSE,5
262064200,Marie-Christine Llorca,0,[sous la direction],['txt'],FALSE,651
262064073,Louis Rançon,1,[experts],"['txt', 'sti']",FALSE,365
262064073,Amaury de Louvencourt,1,[experts],"['txt', 'sti']",FALSE,365
262063263,Edouard Sill,0,[sous la direction],['txt'],FALSE,651
262062666,Catherine Petit,1,[],"['txt', 'sti']",FALSE,440
262062410,Erich Unglaub,1,[établie],['txt'],FALSE,651
262062410,Sacha Zilberfarb,2,[traduit],['txt'],FALSE,730
262062410,Erich Unglaub,3,[postface],['txt'],FALSE,651
262062291,Najib Redouane,0,[sous la direction],['txt'],FALSE,651
262062291,Yvette Bénayoun-Szmidt,0,[sous la direction],['txt'],FALSE,651
262061945,Frédéric Boily,0,[sous la direction],['txt'],FALSE,651
262062127,M. Fernand Leroy,1,[],['txt'],FALSE,651
262061813,Franck Leandri,0,[sous la direction],['txt'],FALSE,651
262061813,Kewin Peche-Quilichini,0,[coordination],['txt'],FALSE,340
262061813,Émilie Tomas,0,[coordination],['txt'],FALSE,340
262061635,Karin Maire,0,[],['txt'],FALSE,730
262061635,Christophe David,0,[],['txt'],FALSE,730
262061635,Bernard Pautrat,1,[traduites],['txt'],FALSE,730
262061570,François de Mazières,0,[directeur de la publication],"['txt', 'sti']",FALSE,651
262061384,Najib Redouane,0,[sous la direction],['txt'],FALSE,651
262061384,Yvette Bénayoun-Szmidt,0,[sous la direction],['txt'],FALSE,651
262061236,Olivier Vinet,2,[traduit],['txt'],FALSE,730
262060965,Maurice Jecker-Parvex,1,[frontispice original],['txt'],FALSE,440
262060930,Ariane Bataille,1,[traduit],['txt'],FALSE,730
262059428,Christiane Foley,2,[traduction],['txt'],FALSE,730
262058294,Kate Parkes,1,[traduction],['txt'],FALSE,730
262058294,Michaël Roy,1,[révisée],['txt'],FALSE,730
262058294,Michaël Roy,2,[préface],['txt'],FALSE,730
262057530,MaY,1,[illustrations],['tdf'],FALSE,440
262053098,Jérôme Meyer-Bisch,1,[],"['txt', 'sti']",FALSE,440
26205275X,Élodie Delaballe,1,[responsable de la vente],['txt'],FALSE,65
262052202,Jeanne Renault,1,[traduction],"['txt', 'sti']",FALSE,730
262052326,Catherine Collin,0,[sous la direction],['txt'],FALSE,651
262052105,Françoise Arnold,0,[sous la direction],['txt'],FALSE,651
262052105,Marie Baduel,0,[sous la direction],['txt'],FALSE,651
262052105,Michel Couartou,0,[sous la direction],['txt'],FALSE,651
262051885,Hugo Laplante,1,"[adaptation, sous la direction]",['txt'],FALSE,651
262052369,Plantu,1,[illustrations],"['txt', 'sti']",FALSE,440
262051931,Anne Mallevay,1,[traduction],"['txt', 'sti']",FALSE,730
262051605,M. J.-V. Leclerc,1,"[choisies, traduction, citations]",['txt'],FALSE,340
26205129X,Jonathan Hickman,0,[scénario],"['txt', 'sti']",FALSE,690
26205129X,Mike Huddleston,1,"[dessin, couleur]","['txt', 'sti']",FALSE,440
262051133,Jacques Tournier,1,[auteur adapté],['tdi'],FALSE,100
262051133,Jean-Louis d'Onorio,3,[musique],['tdi'],FALSE,230
262051133,Marie-José Nat,4,[acteurs],['tdi'],FALSE,5
262051133,Victor Lanoux,4,[acteurs],['tdi'],FALSE,5
262051133,Anne Lonnberg,4,[acteurs],['tdi'],FALSE,5
262051087,Yoan Giraud,1,[traduction],"['txt', 'sti']",FALSE,730
262050641,Phillip Kennedy Johnson,0,[création],"['txt', 'sti']",FALSE,690
262050641,Phillip Kennedy Johnson,1,[scénario],"['txt', 'sti']",FALSE,690
262050641,Dan Watters,1,[scénario],"['txt', 'sti']",FALSE,690
262050641,Riccardo Federici,2,[dessin],"['txt', 'sti']",FALSE,440
262050641,Steve Beach,2,[dessin],"['txt', 'sti']",FALSE,440
262050536,Philippe Cordez,0,[],['txt'],FALSE,340
262050536,Ivan Foletti,0,[],['txt'],FALSE,340
262050773,Marion Couraleau,1,[dessins],"['txt', 'sti']",FALSE,440
262050773,Minouche Pedroletti,2,"[ill., couv.]","['txt', 'sti']",FALSE,440
262050560,Monique Ménard,1,[illustré],"['txt', 'sti']",FALSE,440
262050560,Minouche Pedroletti,2,"[ill., couv.]","['txt', 'sti']",FALSE,440
262050285,Phillip Kennedy Johnson,0,"[scénario, création]","['txt', 'sti']",FALSE,690
262050285,Riccardo Federici,1,[dessin],"['txt', 'sti']",FALSE,440
262050005,Béatrice Godart-Wending,0,[sous la direction],['txt'],FALSE,651
262050005,Sandra Laugier,0,[sous la direction],['txt'],FALSE,651
262049678,Ignazio Fulghesu,1,[],"['txt', 'sti']",FALSE,440
26204966X,J. Schulman,0,"[sous la direction, expert]",['txt'],FALSE,365
262049546,Phillip Kennedy Johnson,0,"[scénario, création]","['txt', 'sti']",FALSE,690
262049546,Riccardo Federici,1,[dessin],"['txt', 'sti']",FALSE,440
262049163,Barbara Kappelmayr,0,[sous la dir.],['txt'],FALSE,651
262049163,Jeanne Ethoré,1,[trad.],['txt'],FALSE,730
262049163,Bernard Lortholary,1,[trad.],['txt'],FALSE,730
262049066,André Desvouges,0,[commissaire priseur],['txt'],FALSE,65
262049066,Raymond Serrure,1,[experts],['txt'],FALSE,365
262049066,M. Durel,1,[reliures],['txt'],FALSE,365
262048736,Vincent Drezet,2,"[coordonné, rédigé]",['txt'],FALSE,651
26204868X,Victoria Likhodeeva,1,[illustrateurs],['tdf'],FALSE,440
262048337,Charles Dupriez,0,[sous la direction],['txt'],FALSE,365
26204837X,Éric Beaussant,1,[commissaires-priseurs],"['txt', 'sti']",FALSE,65
26204837X,Pierre-Yves Lefèvre,1,[commissaires-priseurs],"['txt', 'sti']",FALSE,65
26204837X,Arthur de Moras,1,[commissaires-priseurs],"['txt', 'sti']",FALSE,65
26204837X,Michel Imbault,2,[assistés],"['txt', 'sti']",FALSE,65
26204837X,SThierry Parsy,3,[expert],"['txt', 'sti']",FALSE,365
262048019,Michelle Gourguet,1,[scénario],['tdi'],FALSE,690
262048019,José Cana,2,[musique],['tdi'],FALSE,230
262048019,Françoise Vatel,4,[acteurs],['tdi'],FALSE,5
262048019,Maurice Sarfati,4,[acteurs],['tdi'],FALSE,5
262048019,Marianne Lecène,4,[acteurs],['tdi'],FALSE,5
262047187,Terry Haass,0,[],"['txt', 'sti']",FALSE,440
262047713,Florence Crouzatier-Durand,0,[sous la responsabilité],['txt'],FALSE,651
262047713,Mathieu Touzeil-Divina,0,[sous la responsabilité],['txt'],FALSE,651
262047047,Claire Fauchon-Claudon,0,[sous la direction],['txt'],FALSE,651
262046644,Yves Charles Zarka,0,[sous la direction],['txt'],FALSE,651
262046644,Liang Pang,0,[sous la direction],['txt'],FALSE,651
262047012,Dominique Ribeyre,1,[commissaires-priseurs],"['txt', 'sti']",FALSE,65
262047012,Pauline Ribeyre,1,[commissaires-priseurs],"['txt', 'sti']",FALSE,65
262047012,Annabelle Cukierman,2,[experts],"['txt', 'sti']",FALSE,365
262047012,Thierry Parsy,2,[experts],"['txt', 'sti']",FALSE,365
262046474,Laurent Richard,0,[dessin],"['txt', 'sti']",FALSE,440
26204577X,Jim Browsky,0,[],"['txt', 'sti']",FALSE,730
262044420,Terry Haass,0,[],"['txt', 'sti']",FALSE,440
262044420,Terry Haass,1,[estampes],"['txt', 'sti']",FALSE,440
262043858,Rika Gyselen,0,[],['txt'],FALSE,651
262043882,Jack Arnold,0,[réalisateur],['tdi'],FALSE,300
262043882,Gene L. Coon,1,[scénario],['tdi'],FALSE,690
262043882,Herman Stein,2,[musique],['tdi'],FALSE,230
262043882,Hans J. Salter,2,[musique],['tdi'],FALSE,230
262043882,Jeff Chandler,3,[acteurs],['tdi'],FALSE,5
262043882,Orson Welles,3,[acteurs],['tdi'],FALSE,5
262043882,Barbara Lawrence,3,[acteurs],['tdi'],FALSE,5
262044048,Elena Partene,0,[sous la direction],['txt'],FALSE,651
262044048,Dimitri El Murr,0,[sous la direction],['txt'],FALSE,651
262043610,C. Le Jeunne,1,[sous la direction],['txt'],FALSE,651
262043351,David Silverman,0,[réalisateurs],['tdi'],FALSE,300
262043351,Raymond S. Persi,0,[réalisateurs],['tdi'],FALSE,300
262043351,Joel Cohen,1,[scénario],['tdi'],FALSE,690
262043351,John Frink,1,[scénario],['tdi'],FALSE,690
262043351,Rob Lazebnik,1,[scénario],['tdi'],FALSE,690
262042800,Carole Maurel,1,[illustré],['txt'],FALSE,440
262043211,Marie Baudry,1,[traduction],['txt'],FALSE,730
262043211,Marie Baudry,2,[préface],['txt'],FALSE,730
262043076,Francis Lebon,0,[coordonné],['txt'],FALSE,651
262043076,Frédéric Torterat,0,[coordonné],['txt'],FALSE,651
262041596,Liselotte Macagno,1,[couleurs],"['txt', 'sti']",FALSE,440
262041766,David Boniffacy,1,"[mis en pot, couleur]","['tdf', 'sti']",FALSE,440
262041472,Pierre Guglielmina,1,[traduit],['txt'],FALSE,730
262041898,Germaine Franco,3,[musique],['tdi'],FALSE,230
262040786,Jean-Claude Romer,1,[scénario],['tdi'],FALSE,690
262040786,Patrick Granier,1,[scénario],['tdi'],FALSE,690
262040786,Scott Baker,1,[scénario],['tdi'],FALSE,690
262040786,Marie-José Nat,4,[acteurs],['tdi'],FALSE,5
262040468,Loïc Froissart,0,[],"['txt', 'sti']",FALSE,440
262040220,Mathilde Heitzmann-Patin,0,[sous la direction],['txt'],FALSE,651
262040220,Julien Padovani,0,[sous la direction],['txt'],FALSE,651
262039710,Lou Gonse,1,[traduction],"['txt', 'sti']",FALSE,730
262040344,Nekokurage,1,[dessin],"['txt', 'sti']",FALSE,440
262040344,Natsu,2,"[d'après l', oeuvre originale]","['txt', 'sti']",FALSE,100
262039931,Hugo Loiseau,0,[sous la direction],['txt'],FALSE,651
262039931,Daniel Ventre,0,[sous la direction],['txt'],FALSE,651
262039931,Harmut Aden,0,[sous la direction],['txt'],FALSE,651
262039176,Marc Boutet,0,[sous la dir.],['txt'],FALSE,651
262039176,Mina Sadiqui,0,[sous la dir.],['txt'],FALSE,651
262038641,Stéphane Le Lay,0,[sous la direction],['txt'],FALSE,651
262038641,Emmanuelle Savignac,0,[sous la direction],['txt'],FALSE,651
262038641,Pierre Lénel,0,[sous la direction],['txt'],FALSE,651
262038641,Jean Frances,0,[sous la direction],['txt'],FALSE,651
262038773,Philippe Roger,0,[],['txt'],FALSE,651
262038293,Julien Netter,0,[coordonné],['txt'],FALSE,651
262038293,Maíra Mamede,0,[coordonné],['txt'],FALSE,651
262038072,Michel Legrand,1,[mus.],['tdi'],FALSE,230
262038072,Francis Lai,1,[mus.],['tdi'],FALSE,230
262038072,Robert Hossein,2,[act.],['tdi'],FALSE,5
262038072,Nicole Garcia,2,[act.],['tdi'],FALSE,5
262038072,Geraldine Chaplin,2,[act.],['tdi'],FALSE,5
262038013,Christophe Aubertin,0,[sous la direction],['txt'],FALSE,651
262038013,Xavier Latour,0,[sous la direction],['txt'],FALSE,651
262037661,Pedro Duarte,0,[sous la direction],"['sti', 'txt']",FALSE,651
262037645,Jean-Pierre Bouyxou,0,[membre du comité de rédaction],['txt'],FALSE,651
262038056,Véronique Boullu,1,[sous la dir],['txt'],FALSE,651
262036878,Michel Claude Weiss,0,[direction scientifique],['txt'],FALSE,340
262036894,Faustina Fiore,1,[traduit],['txt'],FALSE,730
262037017,Faustina Fiore,1,[traduit],['txt'],FALSE,730
26203610X,Christoph Rinnert,3,[musique],['tdi'],FALSE,230
262035421,Greco Casadesus,1,[musique],['tdi'],FALSE,230
262035308,Antoine Ullmann,0,[],"['txt', 'sti']",FALSE,651
262031949,Jacques Lajarrige,0,[],['txt'],FALSE,340
262031434,Anton Megerdichev,0,[réal.],['tdi'],FALSE,300
262031736,Anne Lemoine,1,[traduit],['txt'],FALSE,730
262031574,Magali Guaresi,0,[sous la direction],['txt'],FALSE,651
262031574,Maria Grazia Scrimieri,0,[sous la direction],['txt'],FALSE,651
262031221,Maurice Delestre,0,[],['txt'],FALSE,65
26203154X,Gilles Archambault,0,[compilées],['txt'],FALSE,340
26203090X,Georges Duval,0,[traduction],['txt'],FALSE,730
262031388,Cherif Guelmine,1,[coordination],['txt'],FALSE,651
262031272,Christian Freigang,1,[Présentation],"['txt', 'sti']",FALSE,340
262031272,Pierre Rusch,2,[Traduit],"['txt', 'sti']",FALSE,730
262031272,Aude Virey-Wallon,2,[Traduit],"['txt', 'sti']",FALSE,730
262030594,Héguin de Guerle,1,[trad.],['txt'],FALSE,730
262030594,Jacques Darche,2,[ill.],['txt'],FALSE,440
262030535,Henri Baudoin,0,[commissaire-priseur],['txt'],FALSE,65
262030535,A. Schoeller,1,[experts],['txt'],FALSE,365
262030535,Edouard Pape,1,[experts],['txt'],FALSE,365
262030535,Bernard Dillée,1,[experts],['txt'],FALSE,365
262030403,Georges Duval,0,[traduction],['txt'],FALSE,730
26203042X,Laurence Brunel,1,[dirigé],['txt'],FALSE,651
262030047,Laurence Brunel,1,[dirigé],['txt'],FALSE,651
262029995,Mathilde Syre,0,[réal.],['tdi'],FALSE,300
262029944,Caroline Gaudy-Marqueste,1,[coordonné],['txt'],FALSE,651
262029944,Frédéric Caux,1,[coordonné],['txt'],FALSE,651
26202974X,Georges Duval,0,[traduction],['txt'],FALSE,730
262029723,Léa Zaoui,2,[coordination éditoriale],['txt'],FALSE,651
262029707,Régis Lejonc,2,[illustrations],['txt'],FALSE,440
262028638,Warren Ellis,1,[musique],['tdi'],FALSE,230
262028638,Nick Cave,1,[musique],['tdi'],FALSE,230
262029049,Ilona Meyer,1,[traduit],"['txt', 'sti']",FALSE,730
262029049,Caroline Drouault,1,[traduit],"['txt', 'sti']",FALSE,730
262029146,Franz Vohwinkel,1,[],"['tdf', 'sti']",FALSE,440
262028786,Howard S. Becker,0,[Sous la direction],['txt'],FALSE,340
262028786,Aurianne Stroude,1,[Traduit],['txt'],FALSE,730
262028042,Marco Soma,0,[],"['txt', 'sti']",FALSE,440
262028034,Georges Albinet,0,[commissaire-priseur],['txt'],FALSE,65
262028034,Gaston Dernis,1,[expert],['txt'],FALSE,365
262027488,Mathilde Colo,1,[traduction],"['txt', 'sti']",FALSE,730
262027798,Claude Poncet,1,[Traduit],['txt'],FALSE,730
262027380,Colomban Lebas,1,[coordonné],['txt'],FALSE,651
262027364,Farideh Mahdavi-Damghani,1,[traduit],['txt'],FALSE,730
262026775,Joséphine Vanderdoodt,1,[illustratrice],"['txt', 'sti']",FALSE,440
262026309,Christian Bonaud,1,[traduit],['txt'],FALSE,730
262026759,Georges Duval,0,[traduction],['txt'],FALSE,730
262026325,Jean Autret,1,[traduit],['txt'],FALSE,730
262025418,Sylvano Bussotti,0,[],['ntm'],FALSE,230
262025299,Gwladys Bernard,0,[études réunies],['txt'],FALSE,651
262025299,Aurélien Montel,0,[études réunies],['txt'],FALSE,651
262024926,Lucien Huteau,1,[expert],['txt'],FALSE,365
262024578,Maurice Solovine,1,"[traduction, notes, préface]",['txt'],FALSE,730
262024578,Ubac,3,[illustration],['txt'],FALSE,440
26202411X,Laurent Bury,1,[traduit],['txt'],FALSE,730
262023741,Juliette Barbanègre,0,[],['txt'],FALSE,440
262022990,Hossein [Karimy,1,[traduit],['txt'],FALSE,730
262022990,Zahra Karimy,1,[traduit],['txt'],FALSE,730
262023490,Karel Svolinský,0,[prof],['txt'],FALSE,440
262022885,Masa Zaher,1,[acteurs],['tdi'],FALSE,5
262022885,Anas Nassar,1,[acteurs],['tdi'],FALSE,5
26202277X,Hélène Valance,1,[traduit],['txt'],FALSE,730
262022591,Marie-Luce Demeester,0,[sous la direction],['txt'],FALSE,651
262022591,Virginie Mercier,0,[sous la direction],['txt'],FALSE,651
262022060,Carolina Teotino,1,[dessins],"['txt', 'sti']",FALSE,440
262022303,Béatrice Ribi,0,[traduit],['txt'],FALSE,730
262022087,Roland Buti.,1,[adapté],['tdi'],FALSE,100
262022087,Laetitia Casta,2,[act.],['tdi'],FALSE,5
262022087,Luc Bruchez,2,[act.],['tdi'],FALSE,5
262022087,Thibaut Evrard,2,[act.],['tdi'],FALSE,5
262021471,Sophie,1,[traduit],['txt'],FALSE,730
262021269,Marie-Jeanne Coutagne,0,[sous la direction],['txt'],FALSE,651
262020815,Brigitte Gauthier,0,[direction],['txt'],FALSE,651
262021617,Nicolas Klein,1,[traduit],['txt'],FALSE,730
262019906,Richard Étienne,0,[sous la direction],['txt'],FALSE,651
262019906,Jean Vinet,0,[sous la direction],['txt'],FALSE,651
262019906,Josiane Vitali,0,[sous la direction],['txt'],FALSE,651
262020653,Antoine Frémont,0,[coordination],['txt'],FALSE,651
262020653,Robert Hérin,0,[coordination],['txt'],FALSE,651
26201954X,Josh Cochran,1,[illustrations],"['txt', 'sti']",FALSE,440
26201954X,Anne Cohen Beucher,2,[traduit],"['txt', 'sti']",FALSE,730
262018748,Alain Frerejean,2,"[traduit, annoté]",['txt'],FALSE,730
262019353,Tiphaine Rolland,0,[sous la direction],['txt'],FALSE,340
262019353,Romain Weber,0,[sous la direction],['txt'],FALSE,340
262018470,Serge Milan,1,[traduit],['txt'],FALSE,730
262017954,Tiphaine Duriez,0,[sous la direction],['txt'],FALSE,651
262017954,Meriem Alaoui,0,[sous la direction],['txt'],FALSE,651
262017326,Mies Van Hout,0,[],"['txt', 'sti']",FALSE,440
262017237,Manuel Esposito,1,"[traduit, préfacé, annoté]",['txt'],FALSE,730
262016311,Aurore Vincenti,1,[traduit],"['txt', 'sti']",FALSE,730
262016311,Cécile Coulon,1,[traduit],"['txt', 'sti']",FALSE,730
262016125,Victor de la Fuente,1,[illustrations],['txt'],FALSE,440
262016826,G. Bourdier,1,[illustrations],['txt'],FALSE,440
262016699,Victor de la Fuente,1,[illustrations],['txt'],FALSE,440
262016435,Nathalie Massager,0,[coordinatrice],['txt'],FALSE,651
262016427,Alain Kiyindou,0,[sous la direction],['txt'],FALSE,651
262016427,Etienne Damome,0,[sous la direction],['txt'],FALSE,651
262016427,Noble Akam,0,[sous la direction],['txt'],FALSE,651
262016214,Nathalie Vermot,1,[commissaire-priseur],['txt'],FALSE,65
262015609,Sylvie Collignon,2,[experts],"['txt', 'sti']",FALSE,365
262015609,Laurence Fligny,2,[experts],"['txt', 'sti']",FALSE,365
262015285,Sylvie Collignon,2,[expert],"['txt', 'sti']",FALSE,365
262015196,Marc Lesage,1,[traduction],"['txt', 'sti']",FALSE,730
262015331,François Beiger,0,[sous la direction],['txt'],FALSE,651
262015277,Gérald Lafforgue,0,[sous la direction],['txt'],FALSE,651
262014688,François Tison,0,[coordonné],"['txt', 'sti']",FALSE,651
262014688,Philippe Couratier,0,[coordonné],"['txt', 'sti']",FALSE,651
262014688,Marc Paccalin,0,[coordonné],"['txt', 'sti']",FALSE,651
262014629,Nathalie Vermot,1,[commissaire-priseur],['txt'],FALSE,65
262014629,Jean-Marc Castaing-Despeaux,2,[expert],['txt'],FALSE,365
262014416,Byambasuren Davaa,0,[réal.],['tdi'],FALSE,300
262014416,Enerel Tumen,1,[act],['tdi'],FALSE,5
262014416,Yalalt Namsrai,1,[act],['tdi'],FALSE,5
262014106,Philippe Lejeune,0,"[réunis, présentés]",['txt'],FALSE,340
262014351,Jean-Yves Heurtebise,0,[éds.],['txt'],FALSE,340
262014351,Costantino Maeder,0,[éds.],['txt'],FALSE,340
262014165,Pierre-Yves Maillard,1,[traduit],['txt'],FALSE,730
262014157,Ernest Chausson,0,[compositeur],['prm'],FALSE,230
262013622,Jean-Luc Domenge,0,"[réunis, présentés]",['txt'],FALSE,340
26201338X,Jean-Paul Jennequin,1,[traducteur],"['txt', 'sti']",FALSE,730
26201338X,Vincent Bernière,1,[traducteur],"['txt', 'sti']",FALSE,730
262013509,Olivier Perret,1,[dessin],"['txt', 'sti']",FALSE,440
262010240,Michel Boudot,0,[sous la direction],['txt'],FALSE,651
262010240,Marianne Faure-Abbad,0,[sous la direction],['txt'],FALSE,651
262010240,Didier Veillon,0,[sous la direction],['txt'],FALSE,651
261994417,Jacques Terpant,1,[illustrations],['txt'],FALSE,440
261993747,Ryusuke,1,[créateur graphique],['tdi'],FALSE,440
261993747,Michiru Oshima,2,[musique],['tdi'],FALSE,230
261993062,Léon Vérane,0,"[texte choisi, établi]",['txt'],FALSE,340
261994263,Louise Drolet,2,[traduction],['txt'],FALSE,730
261993526,Haškovec,0,[],['txt'],FALSE,340
261992678,Kaytie Nielsen,0,[réal.],['tdi'],FALSE,300
261993674,Christine Chollier,0,[sous la direction],['txt'],FALSE,651
261993674,Anne-Élisabeth Halpern,0,[sous la direction],['txt'],FALSE,651
261993674,Audrey Louyer,0,[sous la direction],['txt'],FALSE,651
261992287,Franca Bruera,0,[sous la direction],['txt'],FALSE,651
261992287,Martine Boyer-Weinmann,0,[sous la direction],['txt'],FALSE,651
261992244,Vincent Rondot,0,[sous la direction],"['txt', 'sti']",FALSE,651
261992244,Faïza Drici,0,[assisté],"['txt', 'sti']",FALSE,651
26198764X,Francesca Calabi,0,"[études réunies, sous la direction]",['txt'],FALSE,651
26198764X,Olivier Munnich,0,"[études réunies, sous la direction]",['txt'],FALSE,651
26198764X,Gretchen Reydams-Schils,0,"[études réunies, sous la direction]",['txt'],FALSE,651
26198764X,Emmanuele Vimercati,0,"[études réunies, sous la direction]",['txt'],FALSE,651
261987623,Reinhart Ceulemans,0,[],['txt'],FALSE,651
261987615,Katell Berthelot,0,[],['txt'],FALSE,651
261987615,Ron Naiweld,0,[],['txt'],FALSE,651
261987615,Daniel Stökl,0,[],['txt'],FALSE,651
261987615,Ben Ezra,0,[],['txt'],FALSE,651
261987550,J. Guyot,1,[illustré],"['txt', 'sti']",FALSE,440
261987542,Mateja,1,[illustré],"['txt', 'sti']",FALSE,440
261987607,René Lebrun,1,[édités],['txt'],FALSE,651
261987607,Julien De Vos,1,[édités],['txt'],FALSE,651
261987607,Étienne Van Quickelberghe,1,[édités],['txt'],FALSE,651
261987518,J.M. Desbeaux,1,[illustré],"['txt', 'sti']",FALSE,440
261987488,Florica,1,[traduction],['txt'],FALSE,730
261987569,Laurence Brunel,1,[dirigé],['txt'],FALSE,651
26198750X,Mateja,1,[illustré],"['txt', 'sti']",FALSE,440
261987526,L. Chambrette,0,[],"['txt', 'sti']",FALSE,440
261987291,Alicia Bonet,0,[],['txt'],FALSE,340
261986945,Em,1,[illustrations],['txt'],FALSE,440
26198635X,Haydée Silva,0,[sous la direction],['txt'],FALSE,651
261986724,Pierre Missika,0,[commissaires-priseurs],"['txt', 'sti']",FALSE,65
261986724,Morgane Thelliez,0,[commissaires-priseurs],"['txt', 'sti']",FALSE,65
261986724,Jacques Benelli,1,[experts],"['txt', 'sti']",FALSE,365
261986724,Jean-Claude Cazenave,1,[experts],"['txt', 'sti']",FALSE,365
261986651,Luc Godonou Dossou,0,[réal.],['tdi'],FALSE,300
261986457,Jock,1,[dessin],"['txt', 'sti']",FALSE,440
261986198,Vincent Pestel-Debord,1,[commissaire-priseur],"['txt', 'sti']",FALSE,65
261986198,Emmanuelle Chassard,2,[spécialiste],"['txt', 'sti']",FALSE,365
261985817,Stéphanie Hans,1,"[dessin, couleurs]","['txt', 'sti']",FALSE,440
261985698,Stéphanie Hans,1,"[dessin, couleurs]","['txt', 'sti']",FALSE,440
261985612,Patrice Dubois,1,[experts],"['txt', 'sti']",FALSE,365
261985612,Sylvie Collignon,1,[experts],"['txt', 'sti']",FALSE,365
261985612,Élisabeth Maréchaux-Laurentin,1,[experts],"['txt', 'sti']",FALSE,365
261985515,Sylvie Roussel,1,[traduit],['txt'],FALSE,730
261986031,Stéphanie Hans,1,"[dessin, couleurs]","['txt', 'sti']",FALSE,440
261986015,Juliette Mézergues,0,[sous la direction],['txt'],FALSE,651
261986015,Déborah Prudhon,0,[sous la direction],['txt'],FALSE,651
261986015,Emeline Jouve,0,[sous la direction],['txt'],FALSE,651
261984861,Antoine Lescop de Moy,1,[expert],"['txt', 'sti']",FALSE,365
261984705,Frédéric Schneider,0,[coord.],['txt'],FALSE,651
261984705,Hervé Glotin,0,[coord.],['txt'],FALSE,651
261984632,Jacques Bedel,0,[réal.],['tdi'],FALSE,300
261985175,Stéphanie Hans,1,"[dessin, couleurs]","['txt', 'sti']",FALSE,440
261984373,Maria Gorea,0,[édité],['txt'],FALSE,651
261984373,Michel Tardieu,0,[édité],['txt'],FALSE,651
261983733,Stephen Ryle,0,[],['txt'],FALSE,651
261983059,Matthieu Caron,0,[sous la direction scientifique],['txt'],FALSE,651
261983059,Jean-François Kerléo,0,[sous la direction scientifique],['txt'],FALSE,651
261982710,Christelle Maillart,0,[coordonné],['txt'],FALSE,651
261983148,Michel Kalika,0,[dirigé],['txt'],FALSE,651
261983512,Abakar Souleymane,3,[acteurs],['tdi'],FALSE,5
261983512,Rihane Khalil Alio,3,[acteurs],['tdi'],FALSE,5
261983512,Youssouf Djaoro,3,[acteurs],['tdi'],FALSE,5
261983490,Sylvie Collignon,1,[experts],"['txt', 'sti']",FALSE,365
261982796,Yoko Lacour,1,[traduit],['txt'],FALSE,730
261982796,Hélène Charrier,1,[traduit],['txt'],FALSE,730
